investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003287,2022-04-23,120465,Lumpsum,72459,West Bengal,Kolkata,B30,36-45,Female,82.2,UPI,Verified
INV002406,2024-04-20,118636,Lumpsum,492041,Rajasthan,Jaipur,B30,26-35,Female,52.5,Net Banking,Verified
INV004160,2023-10-18,119093,SIP,484323,Punjab,Amritsar,B30,46-55,Female,63.2,UPI,Verified
INV007414,2023-09-20,120841,SIP,277857,Maharashtra,Mumbai,T30,46-55,Female,36.7,Mandate,Verified
INV001351,2024-01-03,120504,Redemption,306213,West Bengal,Kolkata,B30,56+,Male,121.2,Cheque,Verified
INV007572,2024-12-26,118637,Redemption,425039,Rajasthan,Jaipur,B30,46-55,Male,134.1,UPI,Verified
INV009076,2023-10-08,119599,SIP,426177,UP,Lucknow,B30,18-25,Male,83.3,Net Banking,Verified
INV004036,2025-01-17,119599,Redemption,179022,Odisha,Bhubaneswar,B30,56+,Female,31.6,UPI,Pending
INV005244,2023-03-08,120679,SIP,86513,Gujarat,Ahmedabad,T30,36-45,Male,83.8,Net Banking,Verified
INV006667,2024-11-17,119085,Redemption,370339,Tamil Nadu,Chennai,T30,46-55,Female,113.2,Cheque,Pending
INV008204,2022-06-29,119598,SIP,412627,Rajasthan,Jaipur,B30,56+,Female,17.3,Cheque,Pending
INV008906,2024-12-24,120190,Redemption,155052,UP,Lucknow,B30,18-25,Female,91.3,Mandate,Verified
INV003484,2024-05-19,119552,SIP,145085,Tamil Nadu,Chennai,T30,18-25,Male,124.4,Cheque,Verified
INV004709,2023-06-21,118633,SIP,330974,UP,Lucknow,B30,56+,Male,52.4,Cheque,Verified
INV005454,2022-07-21,120190,Lumpsum,186287,Tamil Nadu,Chennai,T30,56+,Male,101.6,Cheque,Verified
INV002738,2023-08-17,125354,Lumpsum,45952,Kerala,Kochi,T30,18-25,Male,112.6,UPI,Verified
INV008937,2024-01-16,119552,SIP,51908,Kerala,Kochi,T30,46-55,Female,32.6,Cheque,Pending
INV003243,2025-06-19,118990,SIP,112040,Odisha,Bhubaneswar,B30,56+,Male,56.5,Cheque,Verified
INV002371,2024-04-20,120678,SIP,389807,Maharashtra,Mumbai,T30,18-25,Female,124.5,Mandate,Verified
INV003047,2022-10-27,119272,Redemption,349366,Telangana,Hyderabad,T30,26-35,Male,94.1,UPI,Pending
INV005236,2023-04-17,148923,Lumpsum,348622,Punjab,Amritsar,B30,36-45,Male,27.9,Mandate,Verified
INV002045,2022-12-30,119085,Redemption,166270,Delhi,Delhi,T30,26-35,Male,24.7,Cheque,Verified
INV008835,2025-01-21,125354,SIP,55552,Tamil Nadu,Chennai,T30,26-35,Female,25.4,UPI,Verified
INV002389,2023-06-13,119271,Lumpsum,360428,Tamil Nadu,Chennai,T30,18-25,Female,91.0,UPI,Verified
INV001292,2023-03-30,125497,SIP,322242,Punjab,Amritsar,B30,26-35,Male,140.5,Net Banking,Verified
INV004382,2023-11-21,148923,SIP,335940,Rajasthan,Jaipur,B30,18-25,Female,17.4,UPI,Verified
INV002646,2022-04-05,119271,SIP,248944,Kerala,Kochi,T30,26-35,Female,101.6,Cheque,Verified
INV008252,2023-07-19,119776,Lumpsum,84979,Tamil Nadu,Chennai,T30,18-25,Female,51.3,Mandate,Verified
INV001242,2024-03-15,118636,SIP,217615,MP,Bhopal,B30,56+,Male,119.1,Net Banking,Verified
INV009950,2022-09-27,120466,SIP,318362,Kerala,Kochi,T30,56+,Female,23.3,Mandate,Verified
INV005017,2025-02-26,148567,Lumpsum,256073,Haryana,Faridabad,B30,36-45,Male,61.5,Cheque,Verified
INV008841,2024-01-09,119085,Lumpsum,439030,MP,Bhopal,B30,46-55,Male,85.6,UPI,Pending
INV001249,2025-07-11,125354,Lumpsum,184972,Telangana,Hyderabad,T30,56+,Male,20.3,UPI,Verified
INV004161,2025-06-12,125123,SIP,355996,Delhi,Delhi,T30,36-45,Female,44.4,UPI,Pending
INV001768,2024-03-29,118636,Redemption,340896,West Bengal,Kolkata,B30,26-35,Male,101.2,Mandate,Verified
INV003265,2024-06-06,148924,SIP,29544,Telangana,Hyderabad,T30,26-35,Female,103.2,Mandate,Pending
INV004318,2022-12-24,125354,Redemption,234705,Maharashtra,Mumbai,T30,46-55,Male,59.1,Net Banking,Verified
INV004974,2023-07-17,125355,SIP,353368,Haryana,Faridabad,B30,26-35,Female,33.7,Cheque,Pending
INV007140,2022-02-28,118637,SIP,335742,Tamil Nadu,Chennai,T30,36-45,Male,5.6,Cheque,Verified
INV007164,2024-07-04,119092,SIP,19528,Odisha,Bhubaneswar,B30,46-55,Male,67.4,Net Banking,Verified
INV005777,2023-01-01,119598,SIP,166122,Kerala,Kochi,T30,18-25,Female,27.4,Cheque,Pending
INV003436,2022-03-30,119598,SIP,405714,MP,Bhopal,B30,46-55,Male,10.8,Cheque,Verified
INV008428,2023-04-04,118990,SIP,103610,Delhi,Delhi,T30,18-25,Female,133.3,UPI,Verified
INV008047,2024-05-26,148923,Redemption,2516,Delhi,Delhi,T30,18-25,Female,15.0,Cheque,Pending
INV008851,2024-05-16,118637,Lumpsum,461582,Bihar,Patna,B30,18-25,Male,92.6,Cheque,Verified
INV004197,2023-07-18,118633,SIP,240207,Gujarat,Ahmedabad,T30,36-45,Male,35.5,Mandate,Pending
INV007650,2025-09-29,119272,SIP,365763,Maharashtra,Mumbai,T30,26-35,Male,3.9,Cheque,Verified
INV004118,2022-12-12,120189,SIP,90429,Maharashtra,Mumbai,T30,18-25,Male,86.4,UPI,Verified
INV007890,2022-02-27,119272,SIP,447420,Bihar,Patna,B30,56+,Male,129.8,Mandate,Verified
INV009943,2022-09-27,148923,Redemption,415667,Gujarat,Ahmedabad,T30,56+,Male,28.5,Net Banking,Verified
INV008414,2024-05-07,120842,SIP,113316,Maharashtra,Mumbai,T30,18-25,Male,96.8,UPI,Verified
INV008191,2023-04-18,120842,SIP,461015,Haryana,Faridabad,B30,46-55,Male,38.3,Mandate,Verified
INV007392,2025-10-03,119775,Redemption,227258,Bihar,Patna,B30,36-45,Female,76.7,Net Banking,Verified
INV002984,2022-02-03,119085,SIP,57730,Tamil Nadu,Chennai,T30,36-45,Female,47.6,UPI,Verified
INV007059,2024-10-04,119084,Redemption,320925,Haryana,Faridabad,B30,26-35,Male,93.7,Net Banking,Verified
INV008893,2024-07-24,119271,Redemption,337411,West Bengal,Kolkata,B30,18-25,Female,138.0,Cheque,Verified
INV001410,2024-02-02,148924,SIP,69536,Tamil Nadu,Chennai,T30,36-45,Male,61.5,Net Banking,Verified
INV005655,2024-08-28,120189,SIP,250130,Haryana,Faridabad,B30,18-25,Female,42.2,Net Banking,Verified
INV005158,2024-06-13,118457,SIP,250329,Haryana,Faridabad,B30,56+,Female,122.1,Mandate,Verified
INV006236,2024-08-05,119084,Redemption,158331,Bihar,Patna,B30,26-35,Female,9.9,Net Banking,Verified
INV008915,2022-09-01,119776,SIP,142768,MP,Bhopal,B30,36-45,Male,71.9,Net Banking,Verified
INV008630,2024-11-19,125354,SIP,122438,Delhi,Delhi,T30,56+,Female,84.5,Net Banking,Pending
INV004825,2023-03-19,120465,SIP,429130,Punjab,Amritsar,B30,26-35,Male,52.3,Mandate,Pending
INV006425,2022-01-30,118636,Lumpsum,228999,Haryana,Faridabad,B30,46-55,Female,105.4,Mandate,Verified
INV005005,2023-08-24,119552,Redemption,172234,Delhi,Delhi,T30,46-55,Female,4.1,Cheque,Pending
INV005215,2022-12-22,118990,SIP,296607,West Bengal,Kolkata,B30,36-45,Female,129.9,Cheque,Verified
INV001602,2024-01-20,118456,SIP,357031,Karnataka,Bangalore,T30,46-55,Male,10.0,Cheque,Verified
INV002216,2022-06-17,118457,SIP,422290,MP,Bhopal,B30,56+,Female,16.4,UPI,Pending
INV008270,2024-12-15,119084,Lumpsum,240527,Karnataka,Bangalore,T30,56+,Female,103.6,Net Banking,Verified
INV003588,2025-10-14,148568,SIP,330860,Haryana,Faridabad,B30,36-45,Female,60.3,Cheque,Verified
INV007750,2022-07-24,118637,SIP,269116,UP,Lucknow,B30,26-35,Male,139.0,Net Banking,Pending
INV009265,2023-11-13,119775,SIP,268838,Kerala,Kochi,T30,18-25,Male,51.0,UPI,Verified
INV002226,2025-08-20,118456,SIP,278798,Haryana,Faridabad,B30,56+,Male,88.5,UPI,Pending
INV003100,2024-07-21,120842,SIP,410550,UP,Lucknow,B30,26-35,Female,12.1,Net Banking,Verified
INV005859,2024-12-07,118456,SIP,196317,Bihar,Patna,B30,36-45,Male,115.8,UPI,Verified
INV008890,2024-06-28,120679,SIP,306809,Maharashtra,Mumbai,T30,56+,Female,139.5,Cheque,Verified
INV004150,2025-07-16,148924,SIP,89058,Rajasthan,Jaipur,B30,18-25,Female,20.5,Cheque,Verified
INV002578,2023-12-30,148568,SIP,171021,Delhi,Delhi,T30,46-55,Male,135.1,Cheque,Verified
INV005542,2024-02-16,125355,SIP,254484,Karnataka,Bangalore,T30,18-25,Male,29.1,Mandate,Verified
INV007844,2025-05-17,120190,Redemption,139674,Haryana,Faridabad,B30,56+,Male,98.4,Net Banking,Verified
INV007457,2024-09-29,118636,SIP,460134,Odisha,Bhubaneswar,B30,18-25,Female,133.6,Cheque,Pending
INV003757,2024-09-23,119092,SIP,398076,West Bengal,Kolkata,B30,36-45,Female,90.5,Cheque,Verified
INV007871,2022-10-13,120466,Lumpsum,458093,Telangana,Hyderabad,T30,18-25,Female,7.5,Net Banking,Verified
INV001460,2024-03-22,119599,SIP,2506,Haryana,Faridabad,B30,18-25,Male,67.6,UPI,Pending
INV007223,2022-06-28,120504,Redemption,84815,Punjab,Amritsar,B30,56+,Female,77.0,UPI,Verified
INV001378,2022-10-10,118633,SIP,399022,Tamil Nadu,Chennai,T30,46-55,Male,85.7,Cheque,Verified
INV007419,2022-10-27,120842,SIP,235491,Gujarat,Ahmedabad,T30,56+,Female,132.2,Net Banking,Verified
INV002154,2024-09-27,120842,SIP,225620,Tamil Nadu,Chennai,T30,56+,Male,34.2,UPI,Verified
INV003757,2023-02-04,120503,SIP,409547,Kerala,Kochi,T30,18-25,Female,63.6,Mandate,Pending
INV007511,2023-07-15,118633,Redemption,106685,Punjab,Amritsar,B30,36-45,Male,73.1,Cheque,Verified
INV005403,2023-05-14,148567,SIP,268654,Tamil Nadu,Chennai,T30,26-35,Female,10.3,Net Banking,Verified
INV004051,2022-04-30,120678,SIP,432394,Rajasthan,Jaipur,B30,46-55,Male,18.4,UPI,Pending
INV005330,2022-11-16,120465,SIP,58512,Kerala,Kochi,T30,56+,Female,16.7,Cheque,Pending
INV003207,2024-05-23,118989,SIP,398980,Rajasthan,Jaipur,B30,18-25,Female,40.0,UPI,Verified
INV003886,2025-05-30,120190,Redemption,155549,West Bengal,Kolkata,B30,36-45,Female,134.2,Cheque,Verified
INV007936,2023-08-15,120465,SIP,19845,Kerala,Kochi,T30,46-55,Female,7.4,UPI,Verified
INV007598,2022-09-11,120503,SIP,301146,Odisha,Bhubaneswar,B30,46-55,Male,89.5,Mandate,Verified
INV004426,2022-06-12,119775,SIP,60456,Bihar,Patna,B30,56+,Male,64.9,UPI,Verified
INV008264,2024-02-13,120190,SIP,212901,Maharashtra,Mumbai,T30,26-35,Male,88.4,Net Banking,Pending
INV005148,2024-02-09,125124,Redemption,250014,West Bengal,Kolkata,B30,56+,Female,135.3,UPI,Verified
INV003499,2024-12-22,125123,SIP,165959,Tamil Nadu,Chennai,T30,56+,Female,13.7,UPI,Verified
INV004534,2025-02-06,120466,Redemption,243210,Gujarat,Ahmedabad,T30,46-55,Female,97.9,Net Banking,Verified
INV003382,2023-08-16,120679,SIP,402668,Haryana,Faridabad,B30,56+,Female,74.4,Net Banking,Pending
INV007969,2024-10-21,125355,SIP,253417,MP,Bhopal,B30,18-25,Female,78.4,Net Banking,Verified
INV002399,2023-12-23,120466,Redemption,347087,Delhi,Delhi,T30,18-25,Female,147.1,Cheque,Verified
INV008597,2023-07-17,118457,Redemption,326214,Odisha,Bhubaneswar,B30,18-25,Female,70.9,Net Banking,Pending
INV007848,2022-08-22,125497,Lumpsum,435277,Tamil Nadu,Chennai,T30,26-35,Female,60.2,Mandate,Pending
INV002158,2023-07-10,120465,SIP,328329,MP,Bhopal,B30,56+,Female,100.2,Mandate,Verified
INV009539,2024-03-13,148567,SIP,113371,Rajasthan,Jaipur,B30,26-35,Female,42.0,UPI,Pending
INV007474,2025-04-02,119598,Redemption,431887,Delhi,Delhi,T30,36-45,Female,29.9,UPI,Verified
INV008488,2025-08-07,119272,SIP,6711,Odisha,Bhubaneswar,B30,18-25,Male,125.5,Mandate,Verified
INV008991,2024-09-06,120679,SIP,205922,Bihar,Patna,B30,56+,Female,101.4,Mandate,Verified
INV005490,2023-03-14,119272,Redemption,135875,Maharashtra,Mumbai,T30,18-25,Male,12.4,Cheque,Verified
INV007751,2022-10-13,119272,SIP,224887,Rajasthan,Jaipur,B30,56+,Male,85.8,UPI,Pending
INV001311,2022-12-14,118632,SIP,374661,Gujarat,Ahmedabad,T30,18-25,Male,104.6,Mandate,Pending
INV004493,2025-06-13,118456,SIP,263869,Delhi,Delhi,T30,18-25,Female,129.7,UPI,Verified
INV009239,2024-01-30,120678,Redemption,54393,UP,Lucknow,B30,26-35,Male,60.5,Cheque,Verified
INV003785,2023-10-22,118633,Redemption,221181,Rajasthan,Jaipur,B30,18-25,Male,9.1,UPI,Verified
INV005423,2023-05-07,148567,Redemption,77194,UP,Lucknow,B30,18-25,Male,100.1,Net Banking,Verified
INV007063,2024-06-16,118457,Lumpsum,171619,MP,Bhopal,B30,36-45,Female,74.6,Cheque,Verified
INV003692,2023-12-06,118457,SIP,172900,Tamil Nadu,Chennai,T30,18-25,Male,109.4,Cheque,Verified
INV005772,2024-01-17,119775,Redemption,12623,Gujarat,Ahmedabad,T30,56+,Male,121.1,Cheque,Verified
INV007293,2023-04-15,119776,SIP,224314,Karnataka,Bangalore,T30,26-35,Female,47.8,Mandate,Pending
INV002423,2024-02-29,119092,SIP,6634,Punjab,Amritsar,B30,46-55,Female,19.5,UPI,Verified
INV009231,2023-09-13,118637,SIP,434544,UP,Lucknow,B30,46-55,Female,68.7,Mandate,Verified
INV002917,2024-08-23,119084,SIP,407101,Haryana,Faridabad,B30,18-25,Female,35.9,UPI,Verified
INV006348,2023-12-19,120504,Lumpsum,16390,Delhi,Delhi,T30,46-55,Male,141.5,Net Banking,Verified
INV009803,2025-03-28,125123,SIP,229007,Punjab,Amritsar,B30,36-45,Female,132.1,Net Banking,Verified
INV009948,2022-01-21,120679,SIP,175996,UP,Lucknow,B30,26-35,Female,97.6,UPI,Verified
INV002453,2024-02-01,119598,Lumpsum,421857,Punjab,Amritsar,B30,56+,Male,92.6,Mandate,Verified
INV005794,2024-11-14,118989,SIP,190839,Haryana,Faridabad,B30,36-45,Female,111.8,UPI,Verified
INV005859,2025-05-16,120465,SIP,26800,Kerala,Kochi,T30,18-25,Female,120.4,Cheque,Pending
INV001871,2022-04-14,120842,SIP,453621,Kerala,Kochi,T30,18-25,Male,6.1,Net Banking,Verified
INV007985,2022-07-04,120189,SIP,465543,Gujarat,Ahmedabad,T30,36-45,Male,113.7,Mandate,Verified
INV002961,2022-08-06,119775,Redemption,290032,Telangana,Hyderabad,T30,26-35,Female,140.2,Net Banking,Pending
INV002123,2023-10-07,120503,SIP,51677,West Bengal,Kolkata,B30,46-55,Female,66.0,Mandate,Verified
INV002563,2023-01-27,120679,SIP,33394,Haryana,Faridabad,B30,26-35,Male,97.0,Net Banking,Verified
INV005436,2023-05-02,125124,Lumpsum,393054,Punjab,Amritsar,B30,26-35,Male,45.7,Mandate,Verified
INV008092,2024-04-30,125124,SIP,175769,Odisha,Bhubaneswar,B30,26-35,Female,54.0,Net Banking,Verified
INV002285,2025-12-26,119084,Redemption,410968,Tamil Nadu,Chennai,T30,46-55,Female,132.8,UPI,Verified
INV003939,2024-02-24,119272,SIP,89429,Gujarat,Ahmedabad,T30,46-55,Female,74.2,Mandate,Verified
INV007912,2025-07-03,118989,Lumpsum,4916,Maharashtra,Mumbai,T30,46-55,Male,91.3,Mandate,Verified
INV001112,2024-04-30,119776,Redemption,69653,Tamil Nadu,Chennai,T30,46-55,Male,53.2,Mandate,Verified
INV001901,2024-11-26,120190,Lumpsum,491529,Gujarat,Ahmedabad,T30,36-45,Female,90.5,Cheque,Verified
INV003239,2023-10-25,119271,Redemption,396894,Haryana,Faridabad,B30,36-45,Female,125.3,Net Banking,Pending
INV007107,2025-12-29,119093,Redemption,352179,MP,Bhopal,B30,56+,Male,146.0,Cheque,Verified
INV005199,2022-05-13,120189,Redemption,220711,Punjab,Amritsar,B30,46-55,Male,84.7,UPI,Verified
INV003566,2025-11-22,119775,Lumpsum,107687,Punjab,Amritsar,B30,46-55,Female,7.0,Cheque,Verified
INV003340,2022-11-24,120504,Lumpsum,306135,West Bengal,Kolkata,B30,36-45,Female,99.2,Net Banking,Verified
INV001346,2023-02-01,119552,Redemption,77789,Karnataka,Bangalore,T30,36-45,Male,103.6,Cheque,Verified
INV006519,2025-05-27,119551,Redemption,285536,Telangana,Hyderabad,T30,46-55,Female,141.4,Mandate,Verified
INV002310,2024-10-18,120466,SIP,192308,Kerala,Kochi,T30,36-45,Female,111.5,Net Banking,Verified
INV003897,2022-10-24,125124,Lumpsum,122388,Rajasthan,Jaipur,B30,56+,Female,136.5,Mandate,Verified
INV005768,2025-07-04,119775,SIP,164549,Kerala,Kochi,T30,36-45,Male,60.3,Net Banking,Verified
INV005960,2024-07-10,148923,Lumpsum,240396,Gujarat,Ahmedabad,T30,46-55,Female,145.8,UPI,Verified
INV009347,2023-02-14,148567,SIP,411355,Haryana,Faridabad,B30,26-35,Female,81.2,Net Banking,Verified
INV007309,2023-08-01,118633,SIP,491694,Punjab,Amritsar,B30,26-35,Male,24.6,Net Banking,Verified
INV006313,2024-04-01,120190,SIP,167876,MP,Bhopal,B30,56+,Male,136.5,Cheque,Verified
INV006660,2025-06-16,118636,Redemption,157203,West Bengal,Kolkata,B30,26-35,Male,17.5,Mandate,Pending
INV002692,2025-10-17,120503,SIP,79678,MP,Bhopal,B30,56+,Female,73.3,UPI,Verified
INV005335,2023-04-05,148923,SIP,137477,Rajasthan,Jaipur,B30,36-45,Male,56.8,Net Banking,Pending
INV009550,2023-08-21,118990,Lumpsum,283682,Tamil Nadu,Chennai,T30,56+,Male,47.2,Net Banking,Verified
INV004024,2025-10-04,120679,Lumpsum,413305,West Bengal,Kolkata,B30,56+,Female,129.6,UPI,Verified
INV009432,2025-01-20,125497,Redemption,308301,Maharashtra,Mumbai,T30,56+,Male,52.7,Cheque,Pending
INV003670,2025-03-18,119551,SIP,475910,Haryana,Faridabad,B30,36-45,Female,79.4,Mandate,Verified
INV009120,2022-12-09,148568,SIP,486688,MP,Bhopal,B30,46-55,Male,30.3,Cheque,Pending
INV001120,2025-06-03,120841,SIP,168217,UP,Lucknow,B30,36-45,Male,78.3,Mandate,Verified
INV009309,2025-01-12,118989,Redemption,179095,Haryana,Faridabad,B30,18-25,Female,148.1,Cheque,Verified
INV002526,2023-12-30,118636,SIP,259769,Tamil Nadu,Chennai,T30,46-55,Female,16.3,Cheque,Verified
INV003451,2024-02-09,119271,SIP,277000,Bihar,Patna,B30,26-35,Male,56.8,Mandate,Pending
INV008605,2022-07-03,118633,Lumpsum,272786,Rajasthan,Jaipur,B30,26-35,Female,56.0,Mandate,Verified
INV001725,2023-01-10,119093,Lumpsum,361859,Punjab,Amritsar,B30,46-55,Male,144.0,UPI,Verified
INV003428,2025-07-22,119092,Redemption,94122,Maharashtra,Mumbai,T30,26-35,Female,83.9,Mandate,Verified
INV002970,2025-09-29,125123,SIP,433602,Odisha,Bhubaneswar,B30,46-55,Female,117.6,Cheque,Pending
INV001785,2024-10-06,125123,Redemption,203520,Rajasthan,Jaipur,B30,26-35,Female,130.8,Cheque,Verified
INV006961,2023-09-01,148568,SIP,146302,MP,Bhopal,B30,46-55,Female,5.8,Cheque,Pending
INV001264,2023-12-11,118632,SIP,476352,Rajasthan,Jaipur,B30,46-55,Female,40.8,Mandate,Verified
INV003194,2024-11-05,148568,SIP,105508,Kerala,Kochi,T30,18-25,Female,136.4,Cheque,Verified
INV003391,2022-06-06,125123,SIP,130679,Haryana,Faridabad,B30,18-25,Female,21.2,Net Banking,Verified
INV009172,2023-09-07,119551,Redemption,136146,Kerala,Kochi,T30,18-25,Male,32.7,Net Banking,Verified
INV009134,2024-05-08,125355,SIP,394911,Maharashtra,Mumbai,T30,26-35,Male,144.3,UPI,Verified
INV001334,2023-03-01,119776,Lumpsum,424656,Bihar,Patna,B30,56+,Female,34.9,Net Banking,Verified
INV004933,2025-09-21,120189,SIP,269030,Rajasthan,Jaipur,B30,26-35,Female,148.8,Cheque,Pending
INV009074,2023-04-03,119093,SIP,348244,Telangana,Hyderabad,T30,26-35,Female,98.9,Mandate,Verified
INV002142,2022-11-07,120190,Redemption,159146,Odisha,Bhubaneswar,B30,46-55,Female,31.8,Mandate,Pending
INV009906,2024-11-02,118989,SIP,44269,Rajasthan,Jaipur,B30,26-35,Male,133.0,Net Banking,Pending
INV008448,2024-04-02,119551,SIP,422741,Rajasthan,Jaipur,B30,18-25,Female,126.2,Net Banking,Verified
INV004214,2024-07-03,125498,Redemption,336175,West Bengal,Kolkata,B30,46-55,Male,109.1,Mandate,Verified
INV005348,2024-03-16,118637,SIP,48803,Telangana,Hyderabad,T30,18-25,Male,100.4,Net Banking,Verified
INV003239,2025-09-11,148924,Redemption,242640,Tamil Nadu,Chennai,T30,46-55,Male,136.8,Cheque,Verified
INV007774,2024-04-07,119776,SIP,34045,Maharashtra,Mumbai,T30,18-25,Female,14.5,Mandate,Verified
INV003083,2022-08-28,119085,SIP,20905,Rajasthan,Jaipur,B30,46-55,Male,106.8,Net Banking,Verified
INV004110,2022-08-31,148567,SIP,482207,Telangana,Hyderabad,T30,46-55,Female,35.3,Cheque,Verified
INV002169,2024-03-16,125123,SIP,269614,Rajasthan,Jaipur,B30,36-45,Male,133.0,UPI,Verified
INV007266,2024-02-02,120678,Lumpsum,89415,Kerala,Kochi,T30,26-35,Female,99.2,Mandate,Verified
INV007698,2024-02-12,119085,SIP,319507,Punjab,Amritsar,B30,18-25,Male,78.2,Cheque,Verified
INV007386,2022-10-27,118989,SIP,99148,Delhi,Delhi,T30,36-45,Male,91.2,Mandate,Verified
INV008557,2025-05-31,118636,SIP,273094,MP,Bhopal,B30,26-35,Male,109.3,Net Banking,Pending
INV004849,2025-05-19,125123,SIP,488938,Rajasthan,Jaipur,B30,46-55,Female,109.7,Cheque,Pending
INV009687,2024-10-06,119272,SIP,449758,Telangana,Hyderabad,T30,56+,Male,11.4,UPI,Verified
INV004637,2025-08-03,120465,Redemption,38168,Bihar,Patna,B30,18-25,Male,97.9,Mandate,Verified
INV004112,2025-01-18,118456,Lumpsum,141257,West Bengal,Kolkata,B30,56+,Male,17.7,Mandate,Verified
INV003998,2024-08-05,118633,SIP,339399,Tamil Nadu,Chennai,T30,18-25,Female,126.7,Net Banking,Verified
INV005276,2023-02-14,118990,SIP,287912,Bihar,Patna,B30,36-45,Male,25.6,UPI,Pending
INV001409,2022-09-29,119598,SIP,285562,West Bengal,Kolkata,B30,56+,Male,129.8,Cheque,Verified
INV002217,2024-10-13,120465,SIP,126944,Rajasthan,Jaipur,B30,56+,Female,58.8,Mandate,Verified
INV003502,2022-12-20,118636,Lumpsum,9675,Rajasthan,Jaipur,B30,26-35,Female,50.6,Mandate,Pending
INV004028,2022-12-10,148567,SIP,56209,Tamil Nadu,Chennai,T30,46-55,Male,72.0,Net Banking,Verified
INV004281,2025-02-27,120504,SIP,25553,Tamil Nadu,Chennai,T30,18-25,Female,81.1,Cheque,Verified
INV006193,2023-07-13,119271,SIP,429753,Maharashtra,Mumbai,T30,46-55,Female,110.1,Net Banking,Verified
INV008409,2025-07-07,118636,SIP,58497,UP,Lucknow,B30,36-45,Male,94.1,Mandate,Verified
INV006408,2024-09-13,125497,SIP,265300,Bihar,Patna,B30,56+,Female,66.6,Mandate,Verified
INV003364,2023-06-29,119552,Redemption,57828,Delhi,Delhi,T30,26-35,Male,56.3,Mandate,Verified
INV003842,2024-10-15,118457,SIP,178928,Karnataka,Bangalore,T30,56+,Female,34.9,Mandate,Verified
INV004679,2023-10-08,118636,Lumpsum,484415,Karnataka,Bangalore,T30,36-45,Male,6.5,Mandate,Verified
INV009000,2023-08-28,118632,Redemption,404595,Haryana,Faridabad,B30,56+,Female,140.4,UPI,Verified
INV007668,2023-08-28,118632,SIP,60449,Telangana,Hyderabad,T30,36-45,Female,92.0,UPI,Verified
INV004975,2024-02-22,118633,SIP,410469,Bihar,Patna,B30,46-55,Female,41.4,Net Banking,Verified
INV007383,2025-09-30,148924,Lumpsum,154374,Maharashtra,Mumbai,T30,36-45,Female,112.7,Cheque,Verified
INV003860,2025-02-08,125355,SIP,83037,Telangana,Hyderabad,T30,18-25,Male,46.1,Net Banking,Verified
INV006314,2022-12-05,120841,Redemption,470199,UP,Lucknow,B30,56+,Female,103.0,UPI,Verified
INV003870,2025-03-07,119093,SIP,431671,Odisha,Bhubaneswar,B30,56+,Male,127.6,UPI,Pending
INV005978,2025-11-03,119084,Lumpsum,183681,Rajasthan,Jaipur,B30,46-55,Male,19.7,UPI,Verified
INV003592,2024-05-20,119552,SIP,279258,Gujarat,Ahmedabad,T30,26-35,Female,22.9,Net Banking,Pending
INV006338,2023-02-13,120466,SIP,84481,Tamil Nadu,Chennai,T30,18-25,Female,59.1,Net Banking,Pending
INV009006,2024-07-25,120842,Lumpsum,215185,Punjab,Amritsar,B30,26-35,Female,141.0,UPI,Verified
INV003160,2023-12-13,125355,SIP,389940,Tamil Nadu,Chennai,T30,26-35,Male,93.9,Cheque,Verified
INV002365,2025-05-03,120504,SIP,272419,Delhi,Delhi,T30,18-25,Male,145.2,UPI,Verified
INV006160,2025-10-28,119271,SIP,410716,Tamil Nadu,Chennai,T30,18-25,Female,139.7,Cheque,Pending
INV002083,2025-02-01,119599,SIP,388264,Telangana,Hyderabad,T30,56+,Male,145.8,Net Banking,Verified
INV005837,2022-05-01,148924,Lumpsum,247097,UP,Lucknow,B30,36-45,Male,113.4,Mandate,Verified
INV004247,2025-09-13,119598,Lumpsum,99595,Telangana,Hyderabad,T30,26-35,Female,8.3,UPI,Verified
